"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/20/2023","AQS","260810020","2","0","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/21/2023","AQS","260810020","2","0","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/22/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/23/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/24/2023","AQS","260810020","2","0.7","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/25/2023","AQS","260810020","2","0.5","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/26/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/27/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/28/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/29/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/30/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"10/31/2023","AQS","260810020","2","0.8","ppb","0","GR-MONROE","22","92.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/01/2023","AQS","260810020","2","0.6","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/02/2023","AQS","260810020","2","0.6","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/03/2023","AQS","260810020","2","0.7","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/04/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/05/2023","AQS","260810020","2","0.8","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/06/2023","AQS","260810020","2","0.5","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/07/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/08/2023","AQS","260810020","2","0","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/09/2023","AQS","260810020","2","0.5","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/10/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/11/2023","AQS","260810020","2","0.6","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/12/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/13/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/14/2023","AQS","260810020","2","0.6","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/15/2023","AQS","260810020","2","1","ppb","1","GR-MONROE","22","92.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/16/2023","AQS","260810020","2","0.7","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/17/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/18/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/19/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/20/2023","AQS","260810020","2","0.7","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/21/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/22/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/23/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/24/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/25/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/26/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/27/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/28/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","22","92.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/29/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"11/30/2023","AQS","260810020","2","0.7","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/01/2023","AQS","260810020","2","0.5","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/02/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/03/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/04/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/05/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/06/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/07/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/08/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/09/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/10/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/11/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","22","92.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/12/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/13/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/14/2023","AQS","260810020","2","0.5","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/15/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/16/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/17/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/18/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/19/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/20/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/21/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/22/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/23/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/24/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/25/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/26/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/27/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","22","92.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/28/2023","AQS","260810020","2","0.2","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/29/2023","AQS","260810020","2","0.3","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/30/2023","AQS","260810020","2","0.4","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"12/31/2023","AQS","260810020","2","0.1","ppb","0","GR-MONROE","23","96.0000","42401","Sulfur dioxide","600","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"01/01/2023","AQS","261470005","1","2.4","ppb","3","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/02/2023","AQS","261470005","1","17.3","ppb","24","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/03/2023","AQS","261470005","1","32.9","ppb","46","Port Huron","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/04/2023","AQS","261470005","1","5.6","ppb","7","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/05/2023","AQS","261470005","1","4.4","ppb","6","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/06/2023","AQS","261470005","1","0.3","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/07/2023","AQS","261470005","1","0.3","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/08/2023","AQS","261470005","1","6.2","ppb","9","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/09/2023","AQS","261470005","1","0.4","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/10/2023","AQS","261470005","1","6.3","ppb","9","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/11/2023","AQS","261470005","1","4","ppb","6","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/12/2023","AQS","261470005","1","2.5","ppb","3","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/13/2023","AQS","261470005","1","0.4","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/14/2023","AQS","261470005","1","0.4","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/15/2023","AQS","261470005","1","8.3","ppb","11","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/16/2023","AQS","261470005","1","13.1","ppb","19","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/17/2023","AQS","261470005","1","2.6","ppb","3","Port Huron","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/18/2023","AQS","261470005","1","0.9","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/19/2023","AQS","261470005","1","48.2","ppb","66","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"01/20/2023","AQS","261470005","1","0.3","ppb","0","Port Huron","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
