"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/09/2023","AQS","261470005","21","9.2","ug/m3 LC","51","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/10/2023","AQS","261470005","21","11.7","ug/m3 LC","56","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/11/2023","AQS","261470005","21","10","ug/m3 LC","53","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/12/2023","AQS","261470005","21","8.4","ug/m3 LC","47","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/13/2023","AQS","261470005","21","12.6","ug/m3 LC","58","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/14/2023","AQS","261470005","21","17.1","ug/m3 LC","66","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/15/2023","AQS","261470005","21","28.1","ug/m3 LC","86","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/16/2023","AQS","261470005","21","13.4","ug/m3 LC","59","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/17/2023","AQS","261470005","21","2.3","ug/m3 LC","13","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/18/2023","AQS","261470005","21","2","ug/m3 LC","11","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/19/2023","AQS","261470005","21","3.8","ug/m3 LC","21","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/20/2023","AQS","261470005","21","8.8","ug/m3 LC","49","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/21/2023","AQS","261470005","21","8.2","ug/m3 LC","46","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/22/2023","AQS","261470005","21","8","ug/m3 LC","44","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/23/2023","AQS","261470005","21","3.6","ug/m3 LC","20","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/24/2023","AQS","261470005","21","3.4","ug/m3 LC","19","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/25/2023","AQS","261470005","21","9.1","ug/m3 LC","51","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/26/2023","AQS","261470005","21","6.7","ug/m3 LC","37","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/27/2023","AQS","261470005","21","7.4","ug/m3 LC","41","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/28/2023","AQS","261470005","21","10.6","ug/m3 LC","54","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/29/2023","AQS","261470005","21","5","ug/m3 LC","28","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"04/30/2023","AQS","261470005","21","5.1","ug/m3 LC","28","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/01/2023","AQS","261470005","21","2.4","ug/m3 LC","13","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/02/2023","AQS","261470005","21","0.3","ug/m3 LC","2","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/03/2023","AQS","261470005","21","1.7","ug/m3 LC","9","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/04/2023","AQS","261470005","21","3.5","ug/m3 LC","19","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/05/2023","AQS","261470005","21","5.4","ug/m3 LC","30","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/06/2023","AQS","261470005","21","5.2","ug/m3 LC","29","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/07/2023","AQS","261470005","21","6.7","ug/m3 LC","37","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/08/2023","AQS","261470005","21","4.1","ug/m3 LC","23","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/09/2023","AQS","261470005","21","3.6","ug/m3 LC","20","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/10/2023","AQS","261470005","21","7.7","ug/m3 LC","43","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/11/2023","AQS","261470005","21","8","ug/m3 LC","44","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/12/2023","AQS","261470005","21","13.3","ug/m3 LC","59","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/13/2023","AQS","261470005","21","10.3","ug/m3 LC","53","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/14/2023","AQS","261470005","21","4.8","ug/m3 LC","27","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/15/2023","AQS","261470005","21","4.8","ug/m3 LC","27","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/16/2023","AQS","261470005","21","6.2","ug/m3 LC","34","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/17/2023","AQS","261470005","21","3.2","ug/m3 LC","18","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/18/2023","AQS","261470005","21","6.3","ug/m3 LC","35","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/19/2023","AQS","261470005","21","12.5","ug/m3 LC","57","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/20/2023","AQS","261470005","21","11.1","ug/m3 LC","55","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/21/2023","AQS","261470005","21","6.5","ug/m3 LC","36","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/22/2023","AQS","261470005","21","12.7","ug/m3 LC","58","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/23/2023","AQS","261470005","21","9.8","ug/m3 LC","52","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/24/2023","AQS","261470005","21","6.6","ug/m3 LC","37","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/25/2023","AQS","261470005","21","3.2","ug/m3 LC","18","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/26/2023","AQS","261470005","21","3.8","ug/m3 LC","21","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/27/2023","AQS","261470005","21","6.7","ug/m3 LC","37","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/28/2023","AQS","261470005","21","9.5","ug/m3 LC","52","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/29/2023","AQS","261470005","21","7.1","ug/m3 LC","39","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/30/2023","AQS","261470005","21","11.2","ug/m3 LC","55","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"05/31/2023","AQS","261470005","21","13.7","ug/m3 LC","60","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/01/2023","AQS","261470005","21","13.6","ug/m3 LC","59","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/02/2023","AQS","261470005","21","14.7","ug/m3 LC","61","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/03/2023","AQS","261470005","21","27.1","ug/m3 LC","85","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/04/2023","AQS","261470005","21","7.5","ug/m3 LC","42","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/05/2023","AQS","261470005","21","19.4","ug/m3 LC","70","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/06/2023","AQS","261470005","21","47.2","ug/m3 LC","130","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/07/2023","AQS","261470005","21","61","ug/m3 LC","155","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/08/2023","AQS","261470005","21","36.1","ug/m3 LC","102","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/09/2023","AQS","261470005","21","36.1","ug/m3 LC","102","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/10/2023","AQS","261470005","21","25.6","ug/m3 LC","82","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/11/2023","AQS","261470005","21","14.4","ug/m3 LC","61","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/12/2023","AQS","261470005","21","6.7","ug/m3 LC","37","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/13/2023","AQS","261470005","21","10.2","ug/m3 LC","53","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/14/2023","AQS","261470005","21","10.9","ug/m3 LC","54","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/15/2023","AQS","261470005","21","15.3","ug/m3 LC","63","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/16/2023","AQS","261470005","21","29.3","ug/m3 LC","89","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
"06/17/2023","AQS","261470005","21","25.7","ug/m3 LC","82","Port Huron","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","19820","Detroit-Warren-Dearborn, MI","26","Michigan","147","St. Clair","42.953336","-82.456229"
