"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/11/2023","AQS","260650018","1","26.6","ppb","25","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/12/2023","AQS","260650018","1","29.3","ppb","27","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/13/2023","AQS","260650018","1","11.8","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/14/2023","AQS","260650018","1","2.4","ppb","2","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/15/2023","AQS","260650018","1","16.4","ppb","15","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/16/2023","AQS","260650018","1","10.8","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/17/2023","AQS","260650018","1","7.3","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/18/2023","AQS","260650018","1","21.6","ppb","20","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/19/2023","AQS","260650018","1","9.6","ppb","8","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/20/2023","AQS","260650018","1","5.4","ppb","5","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/21/2023","AQS","260650018","1","6","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/22/2023","AQS","260650018","1","20","ppb","19","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/23/2023","AQS","260650018","1","26.7","ppb","25","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/24/2023","AQS","260650018","1","24.2","ppb","23","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/25/2023","AQS","260650018","1","3.3","ppb","3","LANSING / FILLEY STREET","19","79.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/26/2023","AQS","260650018","1","10.3","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/27/2023","AQS","260650018","1","16.2","ppb","15","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/28/2023","AQS","260650018","1","12","ppb","11","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/29/2023","AQS","260650018","1","7.3","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/30/2023","AQS","260650018","1","18.2","ppb","17","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"05/31/2023","AQS","260650018","1","17.5","ppb","16","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/01/2023","AQS","260650018","1","22.2","ppb","21","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/02/2023","AQS","260650018","1","16.9","ppb","15","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/03/2023","AQS","260650018","1","6.5","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/04/2023","AQS","260650018","1","5.8","ppb","5","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/05/2023","AQS","260650018","1","14.9","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/06/2023","AQS","260650018","1","10.7","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/07/2023","AQS","260650018","1","13.8","ppb","12","LANSING / FILLEY STREET","19","79.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/08/2023","AQS","260650018","1","13.7","ppb","12","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/09/2023","AQS","260650018","1","10.5","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/10/2023","AQS","260650018","1","13.8","ppb","12","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/11/2023","AQS","260650018","1","9.8","ppb","8","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/12/2023","AQS","260650018","1","14.2","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/13/2023","AQS","260650018","1","11.2","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/14/2023","AQS","260650018","1","11.6","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/15/2023","AQS","260650018","1","15.2","ppb","14","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/16/2023","AQS","260650018","1","11.9","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/17/2023","AQS","260650018","1","11.2","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/18/2023","AQS","260650018","1","16.5","ppb","15","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/19/2023","AQS","260650018","1","22.7","ppb","21","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/20/2023","AQS","260650018","1","5.3","ppb","5","LANSING / FILLEY STREET","18","75.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/21/2023","AQS","260650018","1","7.9","ppb","7","LANSING / FILLEY STREET","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/22/2023","AQS","260650018","1","10.1","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/23/2023","AQS","260650018","1","6","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/24/2023","AQS","260650018","1","11.7","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/25/2023","AQS","260650018","1","14.3","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/26/2023","AQS","260650018","1","7.6","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/27/2023","AQS","260650018","1","7.4","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/28/2023","AQS","260650018","1","14.1","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/29/2023","AQS","260650018","1","13.5","ppb","12","LANSING / FILLEY STREET","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"06/30/2023","AQS","260650018","1","11.9","ppb","10","LANSING / FILLEY STREET","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/01/2023","AQS","260650018","1","17.9","ppb","16","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/02/2023","AQS","260650018","1","6.1","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/03/2023","AQS","260650018","1","10.4","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/04/2023","AQS","260650018","1","24.2","ppb","23","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/05/2023","AQS","260650018","1","22.8","ppb","21","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/07/2023","AQS","260650018","1","7.8","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/08/2023","AQS","260650018","1","5.3","ppb","5","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/09/2023","AQS","260650018","1","11.6","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/10/2023","AQS","260650018","1","23.6","ppb","22","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/11/2023","AQS","260650018","1","11.5","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/12/2023","AQS","260650018","1","7.8","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/13/2023","AQS","260650018","1","14.2","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/14/2023","AQS","260650018","1","15.7","ppb","14","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/15/2023","AQS","260650018","1","4.6","ppb","4","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/16/2023","AQS","260650018","1","6.7","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/17/2023","AQS","260650018","1","10.2","ppb","9","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/19/2023","AQS","260650018","1","15.3","ppb","14","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/20/2023","AQS","260650018","1","11.4","ppb","10","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/21/2023","AQS","260650018","1","9.3","ppb","8","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/22/2023","AQS","260650018","1","6.7","ppb","6","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/23/2023","AQS","260650018","1","8.8","ppb","8","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/24/2023","AQS","260650018","1","12.9","ppb","11","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/25/2023","AQS","260650018","1","14.3","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/26/2023","AQS","260650018","1","12.9","ppb","11","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/27/2023","AQS","260650018","1","14.7","ppb","13","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/28/2023","AQS","260650018","1","12.8","ppb","11","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/29/2023","AQS","260650018","1","7.1","ppb","7","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/30/2023","AQS","260650018","1","4.2","ppb","4","LANSING / FILLEY STREET","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
"07/31/2023","AQS","260650018","1","12.5","ppb","11","LANSING / FILLEY STREET","20","83.0000","42602","Nitrogen dioxide (NO2)","074","29620","Lansing-East Lansing, MI","26","Michigan","065","Ingham","42.76138","-84.562867"
