"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/16/2023","AQS","261630001","1","45","ug/m3 SC","42","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/17/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/18/2023","AQS","261630001","1","28","ug/m3 SC","26","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/19/2023","AQS","261630001","1","34","ug/m3 SC","31","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/20/2023","AQS","261630001","1","23","ug/m3 SC","21","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/21/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/22/2023","AQS","261630001","1","24","ug/m3 SC","22","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/23/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/24/2023","AQS","261630001","1","32","ug/m3 SC","30","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/25/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/26/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/27/2023","AQS","261630001","1","25","ug/m3 SC","23","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/28/2023","AQS","261630001","1","33","ug/m3 SC","31","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/29/2023","AQS","261630001","1","26","ug/m3 SC","24","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/30/2023","AQS","261630001","1","29","ug/m3 SC","27","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"05/31/2023","AQS","261630001","1","24","ug/m3 SC","22","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/01/2023","AQS","261630001","1","35","ug/m3 SC","32","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/02/2023","AQS","261630001","1","41","ug/m3 SC","38","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/03/2023","AQS","261630001","1","41","ug/m3 SC","38","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/04/2023","AQS","261630001","1","24","ug/m3 SC","22","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/05/2023","AQS","261630001","1","45","ug/m3 SC","42","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/06/2023","AQS","261630001","1","65","ug/m3 SC","56","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/07/2023","AQS","261630001","1","79","ug/m3 SC","63","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/08/2023","AQS","261630001","1","64","ug/m3 SC","55","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/09/2023","AQS","261630001","1","49","ug/m3 SC","45","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/10/2023","AQS","261630001","1","43","ug/m3 SC","40","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/11/2023","AQS","261630001","1","31","ug/m3 SC","29","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/12/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/13/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/14/2023","AQS","261630001","1","18","ug/m3 SC","17","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/15/2023","AQS","261630001","1","25","ug/m3 SC","23","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/16/2023","AQS","261630001","1","44","ug/m3 SC","41","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/17/2023","AQS","261630001","1","48","ug/m3 SC","44","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/18/2023","AQS","261630001","1","31","ug/m3 SC","29","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/19/2023","AQS","261630001","1","38","ug/m3 SC","35","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/20/2023","AQS","261630001","1","26","ug/m3 SC","24","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/21/2023","AQS","261630001","1","28","ug/m3 SC","26","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/22/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/23/2023","AQS","261630001","1","9","ug/m3 SC","8","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/24/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/25/2023","AQS","261630001","1","23","ug/m3 SC","21","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/26/2023","AQS","261630001","1","18","ug/m3 SC","17","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/27/2023","AQS","261630001","1","136","ug/m3 SC","91","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/28/2023","AQS","261630001","1","211","ug/m3 SC","129","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/29/2023","AQS","261630001","1","161","ug/m3 SC","104","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"06/30/2023","AQS","261630001","1","57","ug/m3 SC","52","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/01/2023","AQS","261630001","1","29","ug/m3 SC","27","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/02/2023","AQS","261630001","1","13","ug/m3 SC","12","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/03/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/04/2023","AQS","261630001","1","27","ug/m3 SC","25","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/05/2023","AQS","261630001","1","24","ug/m3 SC","22","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/06/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/07/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/08/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/09/2023","AQS","261630001","1","12","ug/m3 SC","11","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/10/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/11/2023","AQS","261630001","1","23","ug/m3 SC","21","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/12/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/13/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/18/2023","AQS","261630001","1","14","ug/m3 SC","13","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/19/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/20/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/21/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/22/2023","AQS","261630001","1","23","ug/m3 SC","21","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/23/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/24/2023","AQS","261630001","1","26","ug/m3 SC","24","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/25/2023","AQS","261630001","1","53","ug/m3 SC","49","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/26/2023","AQS","261630001","1","39","ug/m3 SC","36","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/27/2023","AQS","261630001","1","21","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/28/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/29/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/30/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"07/31/2023","AQS","261630001","1","28","ug/m3 SC","26","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","239","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/01/2023","AQS","261630001","1","25","ug/m3 SC","23","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/02/2023","AQS","261630001","1","22","ug/m3 SC","20","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/03/2023","AQS","261630001","1","33","ug/m3 SC","31","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/04/2023","AQS","261630001","1","27","ug/m3 SC","25","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/05/2023","AQS","261630001","1","30","ug/m3 SC","28","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/06/2023","AQS","261630001","1","18","ug/m3 SC","17","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/07/2023","AQS","261630001","1","10","ug/m3 SC","9","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/08/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/09/2023","AQS","261630001","1","27","ug/m3 SC","25","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/10/2023","AQS","261630001","1","25","ug/m3 SC","23","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/11/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/12/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/13/2023","AQS","261630001","1","10","ug/m3 SC","9","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/14/2023","AQS","261630001","1","6","ug/m3 SC","6","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/15/2023","AQS","261630001","1","14","ug/m3 SC","13","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/16/2023","AQS","261630001","1","25","ug/m3 SC","23","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/17/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/18/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/19/2023","AQS","261630001","1","28","ug/m3 SC","26","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/20/2023","AQS","261630001","1","26","ug/m3 SC","24","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/21/2023","AQS","261630001","1","29","ug/m3 SC","27","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/22/2023","AQS","261630001","1","13","ug/m3 SC","12","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/23/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/24/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/25/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/26/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/27/2023","AQS","261630001","1","12","ug/m3 SC","11","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/28/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/29/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/30/2023","AQS","261630001","1","8","ug/m3 SC","7","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"08/31/2023","AQS","261630001","1","11","ug/m3 SC","10","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/01/2023","AQS","261630001","1","12","ug/m3 SC","11","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/02/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/03/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/04/2023","AQS","261630001","1","13","ug/m3 SC","12","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/05/2023","AQS","261630001","1","18","ug/m3 SC","17","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/06/2023","AQS","261630001","1","13","ug/m3 SC","12","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/07/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/08/2023","AQS","261630001","1","7","ug/m3 SC","6","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/09/2023","AQS","261630001","1","8","ug/m3 SC","7","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/10/2023","AQS","261630001","1","13","ug/m3 SC","12","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/11/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/12/2023","AQS","261630001","1","9","ug/m3 SC","8","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/13/2023","AQS","261630001","1","10","ug/m3 SC","9","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/14/2023","AQS","261630001","1","15","ug/m3 SC","14","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/15/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/16/2023","AQS","261630001","1","22","ug/m3 SC","20","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/17/2023","AQS","261630001","1","20","ug/m3 SC","19","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/18/2023","AQS","261630001","1","14","ug/m3 SC","13","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/19/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/20/2023","AQS","261630001","1","16","ug/m3 SC","15","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/21/2023","AQS","261630001","1","19","ug/m3 SC","18","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
"09/22/2023","AQS","261630001","1","17","ug/m3 SC","16","Allen Park","1","100.0000","81102","PM10 Total 0-10um STP","639","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.228611","-83.208333"
